datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,date_utc,funding_rate_day_sum,funding_points_in_day
2024-10-17 00:00:00+00:00,2610.39,2647.9,2573.73,2605.01,2064665.138,5391409323.33926,3126924,1015541.123,2652422054.07469,2024-10-17,0.00030000000000000003,3
2024-10-18 00:00:00+00:00,2605.01,2675.12,2595.61,2641.11,2309322.096,6087636750.23593,3332476,1166893.882,3076289416.438,2024-10-18,0.00030000000000000003,3
2024-10-19 00:00:00+00:00,2641.11,2662.66,2630.05,2647.45,811419.456,2145117994.00858,1394122,388171.835,1026251049.19583,2024-10-19,0.00030000000000000003,3
2024-10-20 00:00:00+00:00,2647.46,2759.62,2634.53,2746.98,1886789.344,5086837478.2804,2561549,972928.602,2623284767.8298,2024-10-20,0.00030000000000000003,3
2024-10-21 00:00:00+00:00,2746.98,2770.0,2655.52,2666.63,2440964.283,6594015920.8176,3398089,1145823.576,3095647136.81916,2024-10-21,0.00030000000000000003,3
2024-10-22 00:00:00+00:00,2666.62,2671.59,2606.0,2621.78,2231512.621,5872949301.92433,3216850,1058950.981,2787039361.33469,2024-10-22,0.00030000000000000003,3
2024-10-23 00:00:00+00:00,2621.79,2629.51,2443.01,2523.84,3189122.481,8115624142.39563,4009452,1520306.621,3870037417.51346,2024-10-23,0.00030000000000000003,3
2024-10-24 00:00:00+00:00,2523.85,2561.83,2506.27,2535.39,2024878.304,5131500444.50411,3077106,1012955.907,2567477463.68968,2024-10-24,0.00030000000000000003,3
2024-10-25 00:00:00+00:00,2535.39,2565.94,2380.63,2440.1,4024452.801,10029812560.47148,4904111,1927355.099,4805880042.88846,2024-10-25,0.00030000000000000003,3
2024-10-26 00:00:00+00:00,2440.1,2507.1,2429.34,2482.04,1570141.847,3869014206.47847,2441155,789431.121,1945757193.89331,2024-10-26,0.00030000000000000003,3
2024-10-27 00:00:00+00:00,2482.04,2527.25,2462.86,2507.22,1121169.212,2791987376.97791,1824285,572225.679,1424929948.04159,2024-10-27,0.00030000000000000003,3
2024-10-28 00:00:00+00:00,2507.21,2590.78,2470.41,2566.49,2899028.949,7309310195.27607,3762851,1494189.493,3768684034.75069,2024-10-28,0.00030000000000000003,3
2024-10-29 00:00:00+00:00,2566.48,2681.83,2560.3,2639.28,3011425.28,7913517420.71605,4189559,1493408.088,3924332428.64527,2024-10-29,0.00030000000000000003,3
2024-10-30 00:00:00+00:00,2639.28,2724.65,2599.9,2659.36,3503151.793,9357672371.96901,4461263,1710311.85,4569927873.94407,2024-10-30,0.00030000000000000003,3
2024-10-31 00:00:00+00:00,2659.35,2669.74,2502.5,2518.37,3205202.83,8277842338.14581,4047308,1459374.126,3768659241.34926,2024-10-31,0.00030000000000000003,3
2024-11-01 00:00:00+00:00,2518.37,2587.86,2467.3,2511.57,3451022.637,8699141498.66404,4542784,1685871.146,4250695855.49705,2024-11-01,0.00030000000000000003,3
2024-11-02 00:00:00+00:00,2511.57,2523.8,2467.1,2493.61,1213734.335,3026712910.29806,1863044,569964.447,1421633376.48026,2024-11-02,0.00030000000000000003,3
2024-11-03 00:00:00+00:00,2493.61,2496.21,2410.35,2457.29,2927779.094,7163438364.52393,3691178,1458611.352,3569395175.291,2024-11-03,0.00030000000000000003,3
2024-11-04 00:00:00+00:00,2457.3,2491.0,2356.0,2397.37,2683418.991,6531967836.16009,3886493,1321401.21,3218019482.77525,2024-11-04,0.00030000000000000003,3
2024-11-05 00:00:00+00:00,2397.36,2479.6,2379.48,2421.42,2557859.231,6231806758.76281,3760382,1294224.266,3153791562.91328,2024-11-05,0.00030000000000000003,3
2024-11-06 00:00:00+00:00,2421.41,2746.02,2419.2,2722.49,6240942.27,16272107312.50839,8360576,3203973.532,8355953157.99743,2024-11-06,0.00029511,3
2024-11-07 00:00:00+00:00,2722.5,2916.56,2700.31,2895.76,5207698.306,14756353987.5382,7200619,2573722.71,7294142221.69339,2024-11-07,0.00034885,3
2024-11-08 00:00:00+00:00,2895.76,2982.75,2886.47,2962.12,3870167.008,11332152551.52056,5787373,1923427.482,5633403581.36234,2024-11-08,0.00030000000000000003,3
2024-11-09 00:00:00+00:00,2962.12,3158.66,2954.1,3127.03,3673317.244,11173770610.26657,4998817,1829587.064,5568059228.63056,2024-11-09,0.00030000000000000003,3
2024-11-10 00:00:00+00:00,3127.02,3252.28,3073.86,3185.19,5615528.884,17861396070.5185,8319460,2731425.298,8690072177.09007,2024-11-10,0.00046708000000000003,3
2024-11-11 00:00:00+00:00,3185.19,3392.06,3107.15,3375.02,6247550.0,20262260007.34664,9405458,3090488.191,10026582648.42951,2024-11-11,0.00065084,3
2024-11-12 00:00:00+00:00,3375.02,3449.0,3211.15,3245.98,6898960.493,22813786244.09084,10356407,3364197.551,11130563501.01949,2024-11-12,0.00121308,3
2024-11-13 00:00:00+00:00,3245.99,3335.0,3120.0,3188.9,5945632.887,19122914369.90351,9306759,2849988.549,9168395150.131,2024-11-13,0.0006005699999999999,3
2024-11-14 00:00:00+00:00,3188.9,3242.31,3031.6,3061.03,4177386.799,13169676243.66554,7152344,2006885.014,6330866943.5301,2024-11-14,0.0003058,3
2024-11-15 00:00:00+00:00,3061.04,3133.68,3016.11,3091.75,3517544.364,10790970529.49053,6167452,1731672.241,5313681896.51725,2024-11-15,0.00036241,3
2024-11-16 00:00:00+00:00,3091.75,3222.69,3073.47,3134.72,2517322.736,7933164452.94315,4435334,1214685.16,3827847188.49747,2024-11-16,0.00039566000000000004,3
2024-11-17 00:00:00+00:00,3134.71,3164.8,3035.0,3078.09,3003350.309,9311038693.96001,5162148,1430589.371,4436199564.8674,2024-11-17,0.00039685,3
2024-11-18 00:00:00+00:00,3078.09,3228.0,3051.5,3210.48,4140524.369,12964128792.03221,6611517,2060471.827,6455666075.86111,2024-11-18,0.00071278,3
2024-11-19 00:00:00+00:00,3210.48,3224.83,3066.4,3109.34,3063837.655,9570014970.63267,5223717,1428609.456,4461903184.33466,2024-11-19,0.00077045,3
2024-11-20 00:00:00+00:00,3109.33,3162.25,3030.5,3071.05,3143204.946,9732361141.30283,5403260,1507055.746,4667171846.0058,2024-11-20,0.00050493,3
2024-11-21 00:00:00+00:00,3071.05,3389.99,3033.32,3358.42,5993751.26,19501154177.75849,8809931,2983670.438,9700569839.4602,2024-11-21,0.00040146,3
2024-11-22 00:00:00+00:00,3358.69,3429.99,3260.42,3330.05,3830379.399,12761376613.46164,6619821,1807528.384,6023849791.06925,2024-11-22,0.00085504,3
2024-11-23 00:00:00+00:00,3330.04,3498.94,3315.28,3396.33,4091652.282,13914670591.29124,6400769,2006412.144,6823533100.17052,2024-11-23,0.0008466700000000001,3
2024-11-24 00:00:00+00:00,3396.32,3453.0,3282.48,3362.98,3119510.218,10467984857.78793,5305993,1481962.213,4973694848.5659,2024-11-24,0.00077996,3
2024-11-25 00:00:00+00:00,3362.98,3549.91,3301.96,3416.92,6242839.345,21540192689.67565,9119034,3070906.834,10598242196.6816,2024-11-25,0.00072991,3
2024-11-26 00:00:00+00:00,3416.91,3464.95,3254.19,3327.17,4595675.477,15396679931.86683,7787759,2151305.381,7208756745.13305,2024-11-26,0.0005494,3
2024-11-27 00:00:00+00:00,3327.17,3688.0,3305.0,3655.88,4755415.766,16658357985.87472,7249761,2381028.116,8343090194.49157,2024-11-27,0.00057669,3
2024-11-28 00:00:00+00:00,3655.89,3664.31,3531.0,3581.58,3330702.226,11972541460.78653,5370271,1566563.758,5633304565.9389,2024-11-28,0.00042418,3
2024-11-29 00:00:00+00:00,3581.58,3649.28,3535.52,3594.5,2545976.992,9140926324.62408,4178179,1251816.736,4495556928.06223,2024-11-29,0.00035354,3
2024-11-30 00:00:00+00:00,3594.51,3742.18,3570.2,3705.73,2866770.739,10530300461.19052,4705886,1419727.267,5215781645.98697,2024-11-30,0.00054262,3
2024-12-01 00:00:00+00:00,3705.74,3750.67,3661.35,3711.24,2458452.706,9116765142.49187,3980508,1186657.125,4401538796.6916,2024-12-01,0.00040664,3
2024-12-02 00:00:00+00:00,3711.22,3766.0,3557.61,3646.26,4609268.921,16810699964.70914,6989919,2184297.816,7967375336.51378,2024-12-02,0.00093824,3
2024-12-03 00:00:00+00:00,3646.26,3673.9,3502.01,3616.82,3627143.717,13040702466.41318,5579847,1674343.979,6022055423.76573,2024-12-03,0.0007545,3
2024-12-04 00:00:00+00:00,3616.83,3891.0,3616.82,3840.75,5709329.425,21470452009.98491,7540393,2816521.335,10595039911.10767,2024-12-04,0.00054473,3
2024-12-05 00:00:00+00:00,3840.74,3960.0,3615.0,3787.31,6207399.404,23960322079.33845,8358595,2979944.474,11512840370.27009,2024-12-05,0.00104311,3
2024-12-06 00:00:00+00:00,3787.3,4092.83,3780.0,4001.75,4645126.843,18350269886.27917,6808802,2323700.449,9181713824.96801,2024-12-06,0.00066184,3
2024-12-07 00:00:00+00:00,4001.75,4028.69,3970.0,3999.79,1549576.994,6195507333.44881,2841145,766277.364,3064085198.66848,2024-12-07,0.00077988,3
2024-12-08 00:00:00+00:00,3999.8,4019.57,3926.0,4007.3,1787672.127,7113810256.06474,2913808,842113.355,3352203336.28407,2024-12-08,0.00063379,3
2024-12-09 00:00:00+00:00,4007.31,4010.67,3475.0,3712.55,6542091.049,24835140845.08763,8692697,2994802.042,11378904345.47438,2024-12-09,0.00043693000000000003,3
2024-12-10 00:00:00+00:00,3712.55,3781.29,3512.71,3628.4,5674583.192,20720315245.43261,9072630,2725358.243,9955856324.72222,2024-12-10,0.00030000000000000003,3
2024-12-11 00:00:00+00:00,3628.41,3846.95,3562.65,3830.44,3007758.489,11214285319.67592,4897003,1525449.955,5689438995.53688,2024-12-11,0.00030000000000000003,3
2024-12-12 00:00:00+00:00,3830.44,3986.94,3795.25,3880.52,3937234.533,15409323839.82955,5818628,1985618.845,7772735668.18599,2024-12-12,0.00030000000000000003,3
2024-12-13 00:00:00+00:00,3880.52,3967.96,3851.8,3905.6,2515017.007,9833909791.77788,4331617,1238063.504,4841140658.59578,2024-12-13,0.00030000000000000003,3
2024-12-14 00:00:00+00:00,3905.59,3944.99,3822.37,3868.6,1893829.596,7351171432.14136,3160535,887295.765,3444822500.05477,2024-12-14,0.00030000000000000003,3
2024-12-15 00:00:00+00:00,3868.6,3973.67,3829.0,3958.5,1930757.605,7507505193.11604,3277273,982466.086,3820794393.93937,2024-12-15,0.00029404,3
2024-12-16 00:00:00+00:00,3958.5,4109.99,3882.22,3984.76,4190982.527,16710873556.97649,6216546,2097774.433,8368050220.29274,2024-12-16,0.00028662,3
2024-12-17 00:00:00+00:00,3984.76,4039.99,3844.59,3890.81,3370320.436,13360231433.72831,5614565,1579633.915,6264690646.85175,2024-12-17,0.00030000000000000003,3
2024-12-18 00:00:00+00:00,3890.81,3908.0,3615.01,3625.4,4440453.127,16816522852.99123,6976069,2102593.92,7969858744.15421,2024-12-18,0.00028046,3
2024-12-19 00:00:00+00:00,3625.41,3718.47,3322.2,3416.7,7030380.882,24823675205.22244,9527951,3295348.923,11642415982.92708,2024-12-19,0.00020915000000000002,3
2024-12-20 00:00:00+00:00,3416.69,3496.54,3100.0,3470.88,7970055.665,26389990584.74834,11426850,3875255.841,12842561186.34769,2024-12-20,0.00030000000000000003,3
2024-12-21 00:00:00+00:00,3470.88,3553.76,3291.03,3337.6,3404611.235,11644433705.20112,5947133,1679796.876,5746713370.16594,2024-12-21,0.00026352,3
2024-12-22 00:00:00+00:00,3337.61,3402.08,3219.59,3280.8,2966199.056,9842978680.88034,5584169,1429940.748,4745768813.8,2024-12-22,0.0002537,3
2024-12-23 00:00:00+00:00,3280.81,3465.75,3214.81,3420.74,3962458.373,13190179748.46324,7238929,2004140.486,6671966355.79839,2024-12-23,0.00019758,3
2024-12-24 00:00:00+00:00,3420.75,3539.4,3356.01,3491.97,2605267.471,8973870641.8296,4818980,1287705.747,4435913698.97661,2024-12-24,0.00020878000000000002,3
2024-12-25 00:00:00+00:00,3491.98,3547.01,3439.0,3495.72,1695270.242,5907497938.82275,3650750,827736.19,2885165009.17183,2024-12-25,0.00012258,3
2024-12-26 00:00:00+00:00,3495.73,3514.32,3302.73,3333.15,2522058.848,8516052603.49187,4781849,1225262.667,4137077319.50676,2024-12-26,0.00026305,3
2024-12-27 00:00:00+00:00,3333.15,3444.0,3306.0,3332.09,2851118.849,9587300667.28414,5136868,1439850.134,4843313533.87734,2024-12-27,0.00023777,3
2024-12-28 00:00:00+00:00,3332.1,3427.5,3320.92,3402.54,1144976.458,3854924407.36522,2652570,594905.416,2003655549.7545,2024-12-28,0.00029336,3
2024-12-29 00:00:00+00:00,3402.53,3413.0,3324.63,3355.46,1333521.072,4496507392.42402,2762491,643136.681,2168689967.64379,2024-12-29,0.00020572,3
2024-12-30 00:00:00+00:00,3355.46,3436.86,3302.2,3360.11,2953842.227,9963737593.70885,5234356,1445604.483,4877640853.60689,2024-12-30,0.00030000000000000003,3
2024-12-31 00:00:00+00:00,3360.1,3452.0,3313.96,3336.57,2093246.431,7069312807.88444,4080566,1054991.234,3563546380.60546,2024-12-31,0.00028514,3
2025-01-01 00:00:00+00:00,3336.58,3374.14,3312.62,3359.36,1271279.84,4251757543.559,2495858,615148.142,2057993538.0369,2025-01-01,0.00030000000000000003,3
2025-01-02 00:00:00+00:00,3359.35,3511.14,3353.5,3454.83,2410080.281,8305215215.90076,4191874,1223609.847,4217548581.68521,2025-01-02,0.00030000000000000003,3
2025-01-03 00:00:00+00:00,3454.83,3630.0,3421.56,3607.89,2490827.774,8794485642.80913,3824612,1318441.788,4657456694.24025,2025-01-03,0.00030000000000000003,3
2025-01-04 00:00:00+00:00,3607.9,3670.0,3570.66,3655.99,1729182.603,6258393811.64672,2814665,868428.672,3144074180.06389,2025-01-04,0.00030000000000000003,3
2025-01-05 00:00:00+00:00,3655.98,3674.71,3592.14,3634.96,1270073.705,4607192518.94134,2339287,607379.963,2203646776.53285,2025-01-05,0.00030000000000000003,3
2025-01-06 00:00:00+00:00,3634.96,3744.28,3609.0,3685.72,2686061.958,9863288922.11345,4321666,1345080.084,4939987354.75113,2025-01-06,0.00030000000000000003,3
2025-01-07 00:00:00+00:00,3685.72,3700.31,3353.59,3379.38,4062657.507,14252747060.47262,5634409,1875588.638,6577669616.83248,2025-01-07,0.00030000000000000003,3
2025-01-08 00:00:00+00:00,3379.37,3413.55,3206.54,3325.38,3959258.697,13155227894.48453,6453587,1890117.638,6282510869.87341,2025-01-08,0.00029658,3
2025-01-09 00:00:00+00:00,3325.38,3355.85,3156.0,3218.24,3639862.647,11896491217.83481,5760409,1763218.385,5767158353.11324,2025-01-09,0.00026609,3
2025-01-10 00:00:00+00:00,3218.24,3323.0,3193.43,3265.52,2960794.58,9661186776.60014,5058295,1487105.834,4852470031.16315,2025-01-10,0.00023735,3
2025-01-11 00:00:00+00:00,3265.51,3319.3,3217.36,3281.84,1182807.831,3857529545.80479,2383604,577956.481,1885336408.84794,2025-01-11,0.00022224,3
2025-01-12 00:00:00+00:00,3281.85,3299.0,3222.4,3265.7,1348856.48,4400527896.12045,2318386,664990.782,2170020593.2822,2025-01-12,0.00028134000000000004,3
2025-01-13 00:00:00+00:00,3265.7,3338.32,2900.0,3136.14,6106720.33,18939529755.40154,8221072,2855217.437,8864393496.0309,2025-01-13,0.00022745,3
2025-01-14 00:00:00+00:00,3136.13,3255.84,3123.47,3223.99,2688757.613,8597317910.41397,4266699,1353927.027,4329515792.77029,2025-01-14,0.00020527000000000002,3
2025-01-15 00:00:00+00:00,3223.99,3472.93,3185.09,3449.8,3291912.768,10893084885.66243,5031400,1704547.096,5645583974.27235,2025-01-15,0.0001587,3
2025-01-16 00:00:00+00:00,3449.81,3458.99,3263.06,3306.94,3258757.747,10868089745.35856,4977573,1571692.587,5239868285.96674,2025-01-16,0.00023586,3
2025-01-17 00:00:00+00:00,3306.93,3524.85,3306.41,3472.38,3028696.472,10352213034.17833,4763847,1531930.996,5236338396.61238,2025-01-17,0.00030000000000000003,3
2025-01-18 00:00:00+00:00,3472.38,3492.95,3225.65,3306.7,4090676.503,13548917336.79446,6150871,1959708.4,6489711095.85026,2025-01-18,0.00030000000000000003,3
2025-01-19 00:00:00+00:00,3306.71,3449.77,3129.63,3214.15,6927128.105,22763925109.29559,10057528,3348002.079,11005852998.54553,2025-01-19,0.00030000000000000003,3
2025-01-20 00:00:00+00:00,3214.16,3455.76,3141.25,3283.2,6609534.854,21889087510.73756,11066288,3235175.54,10715924107.79865,2025-01-20,0.00030000000000000003,3
2025-01-21 00:00:00+00:00,3283.21,3367.95,3203.5,3326.72,3033556.395,9966801739.68548,6525708,1498452.75,4924309859.38527,2025-01-21,0.00030000000000000003,3
2025-01-22 00:00:00+00:00,3326.71,3365.97,3220.82,3242.0,2024070.863,6660317063.70819,3776171,974351.864,3207248239.88301,2025-01-22,0.00030000000000000003,3
2025-01-23 00:00:00+00:00,3241.99,3347.7,3177.0,3337.88,3535707.19,11472361370.01663,5699609,1749326.834,5679197459.73212,2025-01-23,0.00030000000000000003,3
2025-01-24 00:00:00+00:00,3337.87,3429.99,3273.94,3308.62,2912997.928,9802499198.84368,4855648,1424511.271,4795228278.33115,2025-01-24,0.00030000000000000003,3
2025-01-25 00:00:00+00:00,3308.61,3349.8,3266.53,3317.91,1413725.645,4677740699.24074,2547080,698542.343,2311676498.99401,2025-01-25,0.00022379,3
2025-01-26 00:00:00+00:00,3317.91,3363.0,3226.57,3230.5,1594638.892,5270139297.22366,2489479,776163.359,2566538229.83282,2025-01-26,0.00023237,3
2025-01-27 00:00:00+00:00,3230.5,3253.19,3020.17,3180.99,4938995.28,15403932237.78285,7896616,2362912.376,7368829155.19222,2025-01-27,6.715e-05,3
2025-01-28 00:00:00+00:00,3181.0,3221.98,3038.0,3075.96,2591573.539,8171948114.91113,4409549,1251140.678,3946635488.79512,2025-01-28,0.0001995,3
2025-01-29 00:00:00+00:00,3075.96,3180.93,3052.88,3112.55,2863466.609,8927573088.10282,4611145,1400448.25,4366475580.69164,2025-01-29,0.00025253,3
2025-01-30 00:00:00+00:00,3112.54,3282.6,3089.0,3245.86,2475377.574,7974693345.67408,3862855,1252205.419,4033195457.87294,2025-01-30,0.00019342,3
2025-01-31 00:00:00+00:00,3245.86,3436.39,3212.31,3299.5,4130284.914,13725006593.75213,5905329,2115511.843,7030998267.40278,2025-01-31,0.00027384,3
2025-02-01 00:00:00+00:00,3299.5,3330.82,3100.67,3116.22,2633608.712,8499351382.94312,4302085,1265837.293,4085863701.69285,2025-02-01,0.00021747,3
2025-02-02 00:00:00+00:00,3116.23,3161.86,2736.01,2868.05,6388796.102,19055247283.49321,8534522,2941141.576,8781009335.79179,2025-02-02,0.00020209,3
2025-02-03 00:00:00+00:00,2868.06,2919.34,2080.19,2878.69,13603740.638,35522362935.68567,16305538,6480558.167,16957130073.75955,2025-02-03,-0.00038541,3
2025-02-04 00:00:00+00:00,2878.68,2888.8,2630.5,2730.03,6593771.039,18187127049.63802,9436433,3208926.614,8852676455.9942,2025-02-04,-0.00017759999999999998,3
2025-02-05 00:00:00+00:00,2730.06,2827.98,2697.95,2787.0,4064890.548,11224931437.28863,6582885,2053260.147,5670962827.82402,2025-02-05,-4.9789999999999996e-05,3
2025-02-06 00:00:00+00:00,2787.0,2857.43,2650.0,2685.25,3677522.354,10141418543.39581,6165527,1797248.004,4957003634.15325,2025-02-06,-3.3430000000000003e-05,3
2025-02-07 00:00:00+00:00,2685.26,2796.12,2560.68,2620.66,4069680.275,10974565824.99491,6107627,2006273.161,5410387201.05769,2025-02-07,4.147e-05,3
2025-02-08 00:00:00+00:00,2620.66,2667.15,2587.05,2630.99,1942560.926,5096919779.54318,3573156,943994.894,2477172310.96196,2025-02-08,0.00014568,3
2025-02-09 00:00:00+00:00,2630.99,2698.0,2518.12,2626.07,2482123.177,6517077908.61138,3829711,1219193.699,3203900311.0853,2025-02-09,0.00010135,3
2025-02-10 00:00:00+00:00,2626.07,2692.99,2556.91,2659.99,2710643.453,7161385120.35718,4370981,1335475.116,3529731962.63747,2025-02-10,0.00013381,3
2025-02-11 00:00:00+00:00,2659.99,2724.49,2552.88,2601.03,3346333.954,8891252694.05344,4862893,1662445.621,4418382186.87985,2025-02-11,2.452e-05,3
2025-02-12 00:00:00+00:00,2601.03,2794.99,2542.21,2737.14,4299721.893,11338821415.09216,6108125,2193959.374,5788551473.30255,2025-02-12,0.00017908,3
2025-02-13 00:00:00+00:00,2737.14,2756.51,2610.72,2674.52,2864504.217,7647282889.61602,4600272,1387546.987,3705339004.19032,2025-02-13,0.00020567,3
2025-02-14 00:00:00+00:00,2674.52,2791.0,2662.97,2724.74,2712685.991,7376575654.51473,4104315,1382689.231,3760120810.32407,2025-02-14,0.00016314999999999998,3
2025-02-15 00:00:00+00:00,2724.75,2738.0,2655.31,2691.73,1286579.513,3475638111.76326,2309993,628974.632,1699817842.48218,2025-02-15,9.051e-05,3
2025-02-16 00:00:00+00:00,2691.74,2726.27,2643.75,2660.0,1494743.59,4018205916.31638,2409156,731168.303,1965905960.60474,2025-02-16,0.00013579,3
2025-02-17 00:00:00+00:00,2660.01,2848.76,2632.81,2743.0,4114492.169,11283662723.0256,5943057,2093785.363,5744425640.17338,2025-02-17,0.00019259,3
2025-02-18 00:00:00+00:00,2742.99,2755.85,2604.18,2670.57,3579587.482,9562328030.28426,5644317,1759618.233,4701564881.49133,2025-02-18,8.588000000000001e-05,3
2025-02-19 00:00:00+00:00,2670.56,2736.12,2654.82,2714.06,2404564.481,6500235666.03633,4005103,1196407.487,3234746946.44008,2025-02-19,0.00015422,3
2025-02-20 00:00:00+00:00,2714.06,2770.5,2705.64,2736.87,2363654.302,6466026934.31328,3607017,1192450.92,3262646528.97892,2025-02-20,0.00011826999999999999,3
2025-02-21 00:00:00+00:00,2736.86,2845.0,2614.76,2660.85,6002308.013,16395699595.42658,7401548,2944404.496,8046233496.85266,2025-02-21,0.00014426,3
2025-02-22 00:00:00+00:00,2660.86,2797.21,2651.24,2762.01,2505671.695,6842920190.09954,3824433,1297031.945,3542804619.45823,2025-02-22,5.237e-05,3
2025-02-23 00:00:00+00:00,2762.0,2860.9,2743.62,2818.54,3105005.707,8691240349.6159,4242168,1610505.46,4509467434.50232,2025-02-23,0.00013735,3
2025-02-24 00:00:00+00:00,2818.54,2839.0,2466.34,2512.27,5891164.461,15678064597.92875,7508388,2759086.43,7348645941.89709,2025-02-24,0.00011133,3
2025-02-25 00:00:00+00:00,2512.26,2532.89,2287.13,2494.45,8206583.668,19928703161.05617,10118302,4039684.105,9813460885.71888,2025-02-25,-2.0499999999999956e-06,3
2025-02-26 00:00:00+00:00,2494.46,2506.45,2252.78,2335.33,6596169.478,15709746317.00698,8080597,3219718.088,7670198249.31079,2025-02-26,0.00011396,3
2025-02-27 00:00:00+00:00,2335.34,2381.44,2229.0,2306.66,4574087.764,10613578529.53697,6859702,2277133.232,5285145831.57178,2025-02-27,0.00023542,3
2025-02-28 00:00:00+00:00,2306.65,2313.24,2070.0,2236.59,9311975.744,20155770931.98017,10228954,4566915.71,9883952776.08994,2025-02-28,6.564e-05,3
2025-03-01 00:00:00+00:00,2236.59,2279.75,2141.17,2216.6,3472964.049,7675941044.45444,4872005,1725523.669,3814755673.50512,2025-03-01,2.8630000000000002e-05,3
2025-03-02 00:00:00+00:00,2216.59,2550.0,2170.09,2517.12,8185197.482,19298748978.3224,8624437,4108249.203,9687283352.92682,2025-03-02,0.00015496,3
2025-03-03 00:00:00+00:00,2517.12,2522.84,2094.76,2148.22,7766111.123,17763555710.17462,8934040,3763800.996,8606364051.71794,2025-03-03,2.898e-05,3
2025-03-04 00:00:00+00:00,2148.21,2221.77,1979.99,2170.51,9151176.202,19172619410.64978,9740234,4534616.164,9507240471.15028,2025-03-04,-7.866000000000001e-05,3
2025-03-05 00:00:00+00:00,2170.51,2272.94,2153.7,2240.45,4626954.982,10203548846.28264,6335846,2300712.625,5073653174.16326,2025-03-05,0.00016102,3
2025-03-06 00:00:00+00:00,2240.44,2318.99,2175.5,2201.34,4574430.922,10285345864.60901,5917170,2268856.353,5102298017.30968,2025-03-06,2.773e-05,3
2025-03-07 00:00:00+00:00,2201.33,2259.34,2100.75,2140.72,6125675.539,13304167980.7921,7032283,3031836.483,6588141512.91993,2025-03-07,6.028e-05,3
2025-03-08 00:00:00+00:00,2140.72,2234.4,2103.07,2202.84,2667066.135,5789724228.38603,3621608,1331884.254,2892015204.8843,2025-03-08,0.00013721,3
2025-03-09 00:00:00+00:00,2202.83,2211.27,1986.8,2019.2,4793159.949,9975230599.77414,5344226,2286344.772,4758086023.15528,2025-03-09,0.00010495,3
2025-03-10 00:00:00+00:00,2019.34,2152.99,1807.75,1864.51,9275180.166,18408884029.1897,9087174,4554027.084,9046308083.4061,2025-03-10,1.7589999999999996e-05,3
2025-03-11 00:00:00+00:00,1864.52,1969.77,1752.5,1922.61,9136006.396,17227796967.52857,8722650,4541586.247,8567530625.19416,2025-03-11,5.681000000000001e-05,3
2025-03-12 00:00:00+00:00,1922.6,1955.9,1828.87,1907.24,7503776.831,14203682998.01653,7532109,3709394.235,7021561199.93638,2025-03-12,-6.34e-06,3
2025-03-13 00:00:00+00:00,1907.23,1922.0,1820.2,1863.76,5305883.8,9948069773.52003,5675270,2659467.581,4987627615.03157,2025-03-13,7.144e-05,3
2025-03-14 00:00:00+00:00,1863.75,1945.62,1860.41,1910.79,3494472.929,6671244395.27386,3927410,1725907.31,3295484945.22168,2025-03-14,0.00015962,3
2025-03-15 00:00:00+00:00,1910.78,1957.68,1902.47,1936.27,1877714.35,3622201820.5788,2231484,949440.396,1831582722.21787,2025-03-15,9.619e-05,3
2025-03-16 00:00:00+00:00,1936.26,1940.0,1857.08,1885.97,3167735.396,6011743941.36257,3402409,1537218.924,2916803790.34754,2025-03-16,-8.365e-05,3
2025-03-17 00:00:00+00:00,1885.96,1951.76,1878.66,1925.37,3207773.053,6139548873.01509,3575683,1650005.174,3158172705.42109,2025-03-17,0.00011423,3
2025-03-18 00:00:00+00:00,1925.36,1935.44,1871.14,1930.64,3234486.937,6137726089.38187,3516338,1625529.117,3085193059.25748,2025-03-18,0.00010883,3
2025-03-19 00:00:00+00:00,1930.63,2069.69,1927.12,2055.21,6384300.0,12803727155.08538,5746415,3279088.449,6575933924.607,2025-03-19,0.00021645,3
2025-03-20 00:00:00+00:00,2055.22,2067.15,1951.15,1982.72,4033783.537,8041021162.65686,4117538,2005691.385,3997778024.12804,2025-03-20,-1.008e-05,3
2025-03-21 00:00:00+00:00,1982.72,1995.8,1932.0,1964.81,2832280.447,5564742710.62003,3135671,1388499.854,2728567940.85995,2025-03-21,0.00014597000000000001,3
2025-03-22 00:00:00+00:00,1964.81,2006.0,1963.41,1979.56,1718916.027,3416534601.99354,1935358,870115.902,1729647223.44446,2025-03-22,-1.4319999999999995e-05,3
2025-03-23 00:00:00+00:00,1979.55,2020.0,1975.51,2005.0,2158448.476,4319576854.2484,2265905,1089547.181,2180638428.59431,2025-03-23,7.269999999999999e-05,3
2025-03-24 00:00:00+00:00,2005.0,2104.24,1976.46,2080.41,4667944.526,9631402684.10723,4085104,2361909.778,4872371586.17381,2025-03-24,0.00011235,3
2025-03-25 00:00:00+00:00,2080.4,2097.21,2036.0,2065.22,3242153.268,6691890455.3985,3220265,1606037.62,3315296041.44611,2025-03-25,7.717000000000001e-05,3
2025-03-26 00:00:00+00:00,2065.22,2077.7,1980.41,2008.69,3880044.941,7879878138.20578,3492271,1880653.48,3820157628.20809,2025-03-26,1.815e-05,3
2025-03-27 00:00:00+00:00,2008.69,2036.88,1985.71,2002.8,3264548.453,6574214809.55443,3096611,1646447.967,3316246309.16078,2025-03-27,0.00015096,3
