datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30,funding_rate_day_sum
2023-08-17 00:00:00+00:00,28714.4,28775.9,24581.0,26609.7,868508.22,23892373364.35867,6081888,404833.686,11130416161.33796,-0.07329771821803699,-0.07612292812645727,0.14609046332153905,4194.9000000000015,738.6000000000001,0.30660071239382375,0.0003
2023-08-18 00:00:00+00:00,26609.7,26818.0,25600.0,26042.1,522375.316,13701338877.41335,4646103,254129.696,6666529307.57693,-0.021330567424660996,-0.021561351718874633,0.04577278210577346,1218.0,786.757142857143,0.3119893105877085,0.0001512
2023-08-19 00:00:00+00:00,26042.0,26269.4,25783.4,26088.3,202219.153,5259138403.39374,1944552,97242.835,2529330050.2402,0.00177405047980006,0.0017724787109045792,0.01866208946283134,486.0,808.257142857143,0.31273402992048194,-5.882e-05
2023-08-20 00:00:00+00:00,26088.4,26285.0,25948.5,26175.9,141089.85,3684280536.48474,1398230,69192.184,1807032266.86384,0.0033578270719059056,0.0033522021587231166,0.012898502393793386,336.5,816.5428571428573,0.3127302400958351,-7.626e-05
2023-08-21 00:00:00+00:00,26175.9,26280.0,25800.0,26115.4,232505.265,6052756159.68538,2113709,113423.308,2953229324.68786,-0.0023112863359043834,-0.0023139614809792874,0.018337478367505988,480.0,808.5285714285716,0.3127980907725634,-3.6e-05
2023-08-22 00:00:00+00:00,26115.4,26128.2,25280.0,26044.4,313113.576,8099008037.07027,2670842,154599.135,4000115522.06117,-0.002718702374843951,-0.002722404758120689,0.0324789204836993,848.2000000000007,789.2857142857146,0.30883888399464055,8.12e-06
2023-08-23 00:00:00+00:00,26044.5,26806.0,25800.0,26419.2,412969.028,10844866911.05113,3387282,209031.027,5489668012.00871,0.014390809540630656,0.014288244664347971,0.03862634577874706,1006.0,804.8785714285716,0.30152839479650373,2.966e-05
2023-08-24 00:00:00+00:00,26419.2,26568.3,25835.0,26164.6,286753.337,7517625485.57741,2528622,142054.02,3724778724.03136,-0.009636930717054293,-0.009683666435510219,0.027756328730620127,733.2999999999993,826.8214285714288,0.30179719085184303,4.584e-05
2023-08-25 00:00:00+00:00,26164.6,26300.0,25754.4,26051.7,274830.494,7151164304.37309,2435810,136225.91,3544996132.1971,-0.004314990483324732,-0.004324326922203525,0.020852602371142635,545.5999999999985,841.1428571428575,0.30053972811375484,7.361e-05
2023-08-26 00:00:00+00:00,26051.7,26129.4,25969.0,26004.3,63925.862,1664151835.8984,686474,31589.486,822422020.5679,-0.0018194589988369536,-0.001821116224835606,0.006156987835726707,160.40000000000146,844.7428571428575,0.3006149124209069,0.0001125
2023-08-27 00:00:00+00:00,26004.3,26173.6,25955.6,26087.7,86505.398,2255661579.44877,945488,43815.989,1142530666.31617,0.0032071618924562895,0.003202029918540461,0.008383228927523525,218.0,845.5714285714288,0.30064927515217393,5.3070000000000005e-05
